"x","y","Crash.Severity","Physical.Juris.Name","Crash.Military.Time","Persons.Injured","K_People","Pedestrians.Injured","Pedestrians.Killed","Vehicle.Count","Collision.Type","Weather.Condition","Light.Condition","Roadway.Surface.Condition","Roadway.Defect","Roadway.Description","Intersection.Type","Alcohol.","Unrestrained.","Distracted.","RTE.Name","Crash.Date"
-78.465775201,38.0384074560001,"C","104. City of Charlottesville",1635,1,0,0,0,2,"16. Other","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","No","S-VA104NP LOCUST AVE","10/11/2019 4:00:00 AM"
-78.502654482,38.0120542430001,"A","104. City of Charlottesville",0,2,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","4. Four Approaches","No","Belted","No","S-VA104NP 5TH ST SW","5/26/2019 4:00:00 AM"
-78.494379378,38.033334929,"C","104. City of Charlottesville",1900,1,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104PR 10TH ST NW","10/2/2019 4:00:00 AM"
-78.4943031889999,38.0584284450001,"O","104. City of Charlottesville",1730,0,0,0,0,2,"1. Rear End","5. Rain","3. Dusk","2. Wet","7. Slick Pavement","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","Yes","R-VA   US00029NB","10/30/2019 4:00:00 AM"
-78.499687368,38.0340716650001,"C","104. City of Charlottesville",9,1,0,0,0,1,"6. Fixed Object in Road","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","3. Three Approaches","Yes","Unbelted","No","R-VA   US00250EBBUS001","8/17/2019 4:00:00 AM"
-78.4750723079999,38.0183981760001,"C","104. City of Charlottesville",1724,2,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","No","R-VA   SR00020NB","5/1/2019 4:00:00 AM"
-78.4891418409999,38.0566690740001,"O","104. City of Charlottesville",1550,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","Yes","R-VA   US00250EB","2/22/2019 5:00:00 AM"
-78.480330995,38.0312738490001,"O","104. City of Charlottesville",2311,0,0,0,0,1,"9. Fixed Object - Off Road","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","Yes","Belted","No","R-VA   US00250EBBUS001","12/20/2019 5:00:00 AM"
-78.46462704,38.0372130280001,"O","104. City of Charlottesville",836,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","Yes","S-VA104PR LONG ST","1/11/2019 5:00:00 AM"
-78.507214409,38.0382921550001,"O","104. City of Charlottesville",814,0,0,0,0,2,"4. Sideswipe - Same Direction","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","No","R-VA   US00029SBBUS008","12/3/2019 5:00:00 AM"
-78.492416493,38.0232338160001,"O","104. City of Charlottesville",1122,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","S-VA104NP 5TH ST SW","3/19/2019 4:00:00 AM"
-78.492248761,38.037339263,"O","104. City of Charlottesville",1337,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","No","S-VA104PR 10TH ST NW","7/2/2019 4:00:00 AM"
-78.47722455,38.03031765,"C","104. City of Charlottesville",1450,1,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Unbelted","Yes","R-VA   US00250EBBUS001","8/20/2019 4:00:00 AM"
-78.5023622369999,38.0558730070001,"O","104. City of Charlottesville",1647,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","Yes","S-VA104NP BARRACKS RD","7/23/2019 4:00:00 AM"
-78.4943808899999,38.0583371800001,"O","104. City of Charlottesville",1801,0,0,0,0,1,"9. Fixed Object - Off Road","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","Yes","R-VA   US00029NB","9/26/2019 4:00:00 AM"
-78.509229353,38.0326264930001,"B","104. City of Charlottesville",1222,1,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","Yes","S-VA104PR STADIUM RD","10/10/2019 4:00:00 AM"
-78.474631212,38.014576021,"C","104. City of Charlottesville",1200,1,0,0,0,2,"3. Head On","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","2. Two Approaches","No","Belted","No","R-VA   SR00020NB","11/11/2019 5:00:00 AM"
-78.506104485,38.0492877390001,"O","104. City of Charlottesville",2226,0,0,0,0,4,"16. Other","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104PR ARLINGTON BLVD","10/28/2019 4:00:00 AM"
-78.4852284839999,38.0307200820001,"C","104. City of Charlottesville",2131,1,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","Yes","Belted","No","S-VA104NP RIDGE MCINTIRE RD","1/2/2019 5:00:00 AM"
-78.4676698279999,38.021590405,"O","104. City of Charlottesville",2254,0,0,0,0,2,"5. Sideswipe - Opposite Direction","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","No","S-VA104PR CARLTON AVE","8/2/2019 4:00:00 AM"
-78.507900003,38.036373982,"C","104. City of Charlottesville",1252,1,0,0,0,3,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","R-VA   US00029NBBUS008","8/9/2019 4:00:00 AM"
-78.494900022,38.032628043,"O","104. City of Charlottesville",900,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","2. Two Approaches","No","Belted","No","R-VA   US00250EBBUS001","8/8/2019 4:00:00 AM"
-78.4598931529999,38.0351072890001,"O","104. City of Charlottesville",2258,0,0,0,0,1,"3. Head On","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","4. Four Approaches","No","Belted","Yes","R-VA   US00250EB","11/2/2019 4:00:00 AM"
-78.46958132,38.023397839,"O","104. City of Charlottesville",1252,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104PR CARLTON RD","10/25/2019 4:00:00 AM"
-78.493087719,38.045528161,"B","104. City of Charlottesville",1629,2,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","No","S-VA104PR PRESTON AVE","8/30/2019 4:00:00 AM"
-78.4888302369999,38.0587353700001,"B","104. City of Charlottesville",1211,1,0,0,0,2,"3. Head On","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","4. Four Approaches","No","Belted","Yes","S-VA104PR HYDRAULIC RD","12/7/2019 5:00:00 AM"
-78.4998189089999,38.0535566840001,"B","104. City of Charlottesville",753,1,0,0,0,3,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","No","S-VA104NP BARRACKS RD","10/18/2019 4:00:00 AM"
-78.4996359309999,38.034042819,"O","104. City of Charlottesville",1024,0,0,0,0,1,"16. Other","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","No","R-VA   US00250EBBUS001","11/5/2019 5:00:00 AM"
-78.462749502,38.0327862090001,"O","104. City of Charlottesville",2109,0,0,0,0,2,"3. Head On","5. Rain","4. Darkness - Road Lighted","2. Wet","1. No Defects","2. Two-Way, Divided, Unprotected Median","3. Three Approaches","No","Belted","No","R-VA   US00250EBBUS001","10/31/2019 4:00:00 AM"
-78.4743892509999,38.0306645090001,"O","104. City of Charlottesville",1414,0,0,0,0,2,"3. Head On","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","1. Not at Intersection","No","Belted","No","R-VA   SR00020NB","11/1/2019 4:00:00 AM"
-78.488950689,38.0258971550001,"O","104. City of Charlottesville",1911,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","No","S-VA104PR RIDGE ST","12/5/2019 5:00:00 AM"
-78.4835913219999,38.033597962,"O","104. City of Charlottesville",935,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","4. Four Approaches","No","Belted","No","S-VA104PR MCINTIRE RD","11/4/2019 5:00:00 AM"
-78.464609395,38.0435453100001,"O","104. City of Charlottesville",17,0,0,0,0,3,"1. Rear End","5. Rain","4. Darkness - Road Lighted","2. Wet","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","Yes","Belted","No","S-VA104PR HOLMES AVE","12/30/2019 5:00:00 AM"
-78.499127201,38.0527628240001,"O","104. City of Charlottesville",1949,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","6. Darkness - Unknown Road Lighting","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","4. Four Approaches","No","Belted","Yes","S-VA104NP BARRACKS RD","11/12/2019 5:00:00 AM"
-78.520950878,38.026124156,"O","104. City of Charlottesville",819,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","Yes","R-VA   US00029SBBUS008","4/11/2019 4:00:00 AM"
-78.4801200489999,38.029493911,"O","104. City of Charlottesville",1128,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104NP E WATER ST","5/20/2019 4:00:00 AM"
-78.4785726119999,38.025149325,"O","104. City of Charlottesville",844,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","4. One-Way, Not Divided","2. Two Approaches","No","Belted","No","R-VA   SR00020NB","7/11/2019 4:00:00 AM"
-78.5019132,38.032126905,"A","104. City of Charlottesville",1720,1,0,0,0,2,"12. Ped","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","No","S-VA104PR JEFFERSON PARK AVE","6/11/2019 4:00:00 AM"
-78.49061963,38.0247602950001,"O","104. City of Charlottesville",1600,0,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","3. Three Approaches","No","Belted","No","S-VA104NP 5TH ST SW","3/26/2019 4:00:00 AM"
-78.5026060929999,38.012258805,"C","104. City of Charlottesville",1400,1,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","Yes","S-VA104PR 5TH ST SW","12/8/2019 5:00:00 AM"
-78.480294521,38.0228044630001,"A","104. City of Charlottesville",1500,2,0,0,0,2,"16. Other","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Unbelted","Yes","S-VA104NP BLENHEIM AVE","10/26/2019 4:00:00 AM"
-78.5067181909999,38.039847857,"O","104. City of Charlottesville",1511,0,0,0,0,2,"4. Sideswipe - Same Direction","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","No","R-VA   US00250EBBUS001","4/22/2019 4:00:00 AM"
-78.5008693469999,38.05625924,"O","104. City of Charlottesville",1340,0,0,0,0,2,"4. Sideswipe - Same Direction","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104PR CEDAR CT","7/25/2019 4:00:00 AM"
-78.5046908149999,38.0506195290001,"C","104. City of Charlottesville",813,1,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","Yes","S-VA104PR MILLMONT ST","5/8/2019 4:00:00 AM"
-78.483606414,38.033573292,"C","104. City of Charlottesville",1958,1,0,0,0,2,"2. Angle","5. Rain","4. Darkness - Road Lighted","7. Other","7. Slick Pavement","2. Two-Way, Divided, Unprotected Median","4. Four Approaches","No","Belted","No","R-VA   US00250PABUS001","10/30/2019 4:00:00 AM"
-78.4882093369999,38.052370812,"B","104. City of Charlottesville",1756,1,0,0,0,1,"8. Non-Collision","5. Rain","2. Daylight","2. Wet","1. No Defects","2. Two-Way, Divided, Unprotected Median","1. Not at Intersection","No","Belted","No","S-VA104NP DAIRY RD","9/13/2019 4:00:00 AM"
-78.4949148109999,38.032631118,"O","104. City of Charlottesville",2121,0,0,0,0,1,"9. Fixed Object - Off Road","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","2. Wet","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","No","R-VA   US00250EBBUS001","4/12/2019 4:00:00 AM"
-78.4884218669999,38.026053113,"C","104. City of Charlottesville",935,1,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","Yes","S-VA104NP RIDGE ST","10/8/2019 4:00:00 AM"
-78.4877527639999,38.024845971,"A","104. City of Charlottesville",1900,1,0,0,0,2,"12. Ped","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","No","S-VA104PR ELLIOTT AVE","6/10/2019 4:00:00 AM"
-78.47399838,38.041793813,"C","104. City of Charlottesville",837,1,0,0,0,2,"1. Rear End","5. Rain","2. Daylight","2. Wet","1. No Defects","4. One-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104UK MCINTIRE RD RMP001.00A","4/5/2019 4:00:00 AM"
-78.474183533,38.030952841,"A","104. City of Charlottesville",1118,1,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","3. Two-Way, Divided, Positive Median Barrier","3. Three Approaches","No","Belted","Yes","R-VA   SR00020NB","10/24/2019 4:00:00 AM"
-78.475329012,38.031444967,"O","104. City of Charlottesville",1008,0,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","2. Wet","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","No","R-VA   US00250PABUS001","2/21/2019 5:00:00 AM"
-78.462109378,38.0226035910001,"O","104. City of Charlottesville",957,0,0,0,0,3,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104NP FRANKLIN ST","3/26/2019 4:00:00 AM"
-78.4953972869999,38.0567958730001,"C","104. City of Charlottesville",1421,4,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","4. One-Way, Not Divided","1. Not at Intersection","No","Belted","No","R-VA   US00029NB","8/18/2019 4:00:00 AM"
-78.4882689949999,38.0310574850001,"O","104. City of Charlottesville",627,0,0,0,0,3,"4. Sideswipe - Same Direction","1. No Adverse Condition (Clear/Cloudy)","5. Darkness - Road Not Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","R-VA   US00250EBBUS001","2/14/2019 5:00:00 AM"
-78.475102791,38.0183558370001,"C","104. City of Charlottesville",1913,1,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","2. Two Approaches","Yes","Belted","Yes","R-VA   SR00020NB","5/4/2019 4:00:00 AM"
-78.4700945279999,38.0226596750001,"C","104. City of Charlottesville",2130,2,0,0,0,2,"2. Angle","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","No","Belted","No","S-VA104PR CARLTON RD","2/14/2019 5:00:00 AM"
-78.478912776,38.045705936,"C","104. City of Charlottesville",1550,1,0,0,0,2,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","Yes","R-VA   US00250EB","7/18/2019 4:00:00 AM"
-78.475126651,38.042547171,"A","104. City of Charlottesville",1950,1,0,0,0,2,"8. Non-Collision","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","No","S-VA104NP MCINTIRE RD","6/21/2019 4:00:00 AM"
-78.4886873679999,38.0311653790001,"O","104. City of Charlottesville",631,0,0,0,0,2,"15. Backed Into","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","R-VA   US00250EBBUS001","5/31/2019 4:00:00 AM"
-78.48523532,38.03042902,"K","104. City of Charlottesville",18,0,1,0,1,1,"12. Ped","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","1. Dry","1. No Defects","1. Two-Way, Not Divided","4. Four Approaches","Yes","Belted","Yes","S-VA104PR RIDGE ST","4/27/2019 4:00:00 AM"
-78.50603352,38.0393647340001,"O","104. City of Charlottesville",409,0,0,0,0,1,"9. Fixed Object - Off Road","1. No Adverse Condition (Clear/Cloudy)","4. Darkness - Road Lighted","2. Wet","1. No Defects","1. Two-Way, Not Divided","3. Three Approaches","No","Belted","No","R-VA   US00250WBBUS001","2/23/2019 5:00:00 AM"
-78.4767650539999,38.041297318,"C","104. City of Charlottesville",1520,1,0,0,0,1,"10. Deer","1. No Adverse Condition (Clear/Cloudy)","1. Dawn","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","S-VA104NP MCINTIRE RD","10/4/2019 4:00:00 AM"
-78.4912102599999,38.0274216620001,"C","104. City of Charlottesville",754,1,0,0,0,3,"1. Rear End","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","Yes","S-VA104NP CHERRY AVE","8/26/2019 4:00:00 AM"
-78.515874621,38.025925547,"O","104. City of Charlottesville",817,0,0,0,0,2,"5. Sideswipe - Opposite Direction","1. No Adverse Condition (Clear/Cloudy)","2. Daylight","1. Dry","1. No Defects","1. Two-Way, Not Divided","1. Not at Intersection","No","Belted","No","R-VA   US00029SBBUS008","1/9/2019 5:00:00 AM"
